[ 2023-09-12 18:56:30 ] Starting Genetic Algorithm

	<< Configuration >> 

           Number of threads: 10
             Population size: 100
  Selection for reproduction: Truncation, tournamentSize=3 selectionSize=10
   Selection for replacement: Steady state, selectionSize=20
                   Crossover: Voluminal, alpha=2
                    Mutation: Gaussian, stddev=2
        Mutation Rate (base): 0.05
                  Boundaries: 
	{
		1 : {
			CHAS_coil_over_l :  CylindricalBoundary : p1=[          0.025400000,          0.200000000,          0.359872000 ]; p2=[          0.025400000,          0.200000000,          0.359872000 ]; radius=0.001000000
			CHAS_upper_aft_l :  CylindricalBoundary : p1=[         -0.115951000,          0.215900000,          0.131267000 ]; p2=[         -0.115951000,          0.215900000,          0.131267000 ]; radius=0.001000000
			CHAS_upper_fore_l :  CylindricalBoundary : p1=[          0.217400000,          0.215900000,          0.131267000 ]; p2=[          0.217400000,          0.215900000,          0.131267000 ]; radius=0.001000000
			ROCK_coil_over_l : BoxBoundary : lower=[          0.025400000,          0.225000000,          0.350000000 ]; upper=[          0.025400000,          0.330000000,          0.410000000 ]
			ROCK_p_rod_l : BoxBoundary : lower=[          0.025400000,          0.300000000,          0.266395000 ]; upper=[          0.025400000,          0.420000000,          0.400000000 ]
			TIE_l :  CylindricalBoundary : p1=[         -0.114300000,          0.209550000,          0.131267000 ]; p2=[         -0.114300000,          0.209550000,          0.131267000 ]; radius=0.001000000
			UPRI_tie_l :  CylindricalBoundary : p1=[         -0.074505442,          0.595550701,          0.221084220 ]; p2=[         -0.074505442,          0.595550701,          0.221084220 ]; radius=0.040000000
		}

	}
        Evaluation functions: 
	{
		Heave : {
			rear.coil_over_length_l | weight: 50000.000000000
			rear.side_view_swing_arm_angle_l | weight: 2864.788975654
			rear.p_rod_length_l | weight: 100.000000000
			rear.tie_rod_angle_top_view_l | weight: 57.295779513
			rear.roll_center_gnd.z | weight: 40000.000000000
			rear.toe_angle_l | weight: 10026.761414789
			rear.motion_ratio_heave_l | weight: 175.000000000
		 }

		Roll : {
			rear.side_view_swing_arm_angle_l | weight: 2864.788975654
			rear.camber_angle_gain_roll_l | weight: 100.000000000
		 }
	}
	<< End configuration >> 


[ 2023-09-12 18:56:30 ] Creating individual zero... Done.
[ 2023-09-12 18:56:30 ] Evaluating individual zero...Done.
[ 2023-09-12 18:56:30 ] Individual zero overall fitness: 2490.743134120.
[ 2023-09-12 18:56:30 ]   Generation |     Elapsed time |      Best individual |         Best fitness |      Average fitness |    Fitness std. dev. |   Selection pressure | 
[ 2023-09-12 18:56:33 ]            0 |          0: 0: 3 |             2CA08470 |       2490.743134120 |           6.8723e+03 |           2.0820e+03 |           3.6243e-01 | 
[ 2023-09-12 18:56:33 ] Starting generation 1 of 500...[ 2023-09-12 18:56:34 ]            1 |          0: 0: 4 |             2CA08470 |           2.4907e+03 |           6.3643e+03 |           1.9457e+03 |           3.9136e-01 | 
[ 2023-09-12 18:56:34 ] Starting generation 2 of 500...[ 2023-09-12 18:56:34 ]            2 |          0: 0: 4 |             2CA08470 |           2.4907e+03 |           6.1433e+03 |           2.3534e+03 |           4.0544e-01 | 
[ 2023-09-12 18:56:34 ] Starting generation 3 of 500...[ 2023-09-12 18:56:35 ]            3 |          0: 0: 5 |             2CA08470 |           2.4907e+03 |           5.4188e+03 |           1.2632e+03 |           4.5964e-01 | 
[ 2023-09-12 18:56:35 ] Starting generation 4 of 500...[ 2023-09-12 18:56:36 ]            4 |          0: 0: 6 |             297F00F0 |           2.3740e+03 |           5.0927e+03 |           1.3000e+03 |           4.6615e-01 | 
[ 2023-09-12 18:56:36 ] Starting generation 5 of 500...[ 2023-09-12 18:56:36 ]            5 |          0: 0: 6 |             297F00F0 |           2.3740e+03 |           5.4761e+03 |           7.9609e+03 |           4.3352e-01 | 
[ 2023-09-12 18:56:36 ] Starting generation 6 of 500...[ 2023-09-12 18:56:37 ]            6 |          0: 0: 7 |             297F00F0 |           2.3740e+03 |           4.4690e+03 |           1.3325e+03 |           5.3121e-01 | 
[ 2023-09-12 18:56:37 ] Starting generation 7 of 500...[ 2023-09-12 18:56:38 ]            7 |          0: 0: 8 |             297F00F0 |           2.3740e+03 |           4.2931e+03 |           1.3394e+03 |           5.5298e-01 | 
[ 2023-09-12 18:56:38 ] Starting generation 8 of 500...[ 2023-09-12 18:56:39 ]            8 |          0: 0: 9 |             297F00F0 |           2.3740e+03 |           4.4708e+03 |           2.0324e+03 |           5.3099e-01 | 
[ 2023-09-12 18:56:39 ] Starting generation 9 of 500...[ 2023-09-12 18:56:39 ]            9 |          0: 0: 9 |             297F00F0 |           2.3740e+03 |           4.1010e+03 |           1.9426e+03 |           5.7888e-01 | 
[ 2023-09-12 18:56:39 ] Starting generation 10 of 500...[ 2023-09-12 18:56:40 ]           10 |          0: 0:10 |             297F00F0 |           2.3740e+03 |           4.2650e+03 |           3.3769e+03 |           5.5663e-01 | 
[ 2023-09-12 18:56:40 ] Starting generation 11 of 500...[ 2023-09-12 18:56:41 ]           11 |          0: 0:11 |             297E5EC0 |           2.1344e+03 |           3.9768e+03 |           2.0573e+03 |           5.3672e-01 | 
[ 2023-09-12 18:56:41 ] Starting generation 12 of 500...[ 2023-09-12 18:56:42 ]           12 |          0: 0:12 |             29BFA618 |           1.9037e+03 |           3.5672e+03 |           1.4139e+03 |           5.3367e-01 | 
[ 2023-09-12 18:56:42 ] Starting generation 13 of 500...[ 2023-09-12 18:56:42 ]           13 |          0: 0:12 |             29BFA618 |           1.9037e+03 |           3.4329e+03 |           1.4086e+03 |           5.5456e-01 | 
[ 2023-09-12 18:56:42 ] Starting generation 14 of 500...[ 2023-09-12 18:56:43 ]           14 |          0: 0:13 |             29BFA618 |           1.9037e+03 |           3.5992e+03 |           2.0502e+03 |           5.2893e-01 | 
[ 2023-09-12 18:56:43 ] Starting generation 15 of 500...[ 2023-09-12 18:56:44 ]           15 |          0: 0:14 |             2BB6E1F8 |           1.8760e+03 |           3.1378e+03 |           1.0024e+03 |           5.9787e-01 | 
[ 2023-09-12 18:56:44 ] Starting generation 16 of 500...[ 2023-09-12 18:56:45 ]           16 |          0: 0:15 |             2BB6E1F8 |           1.8760e+03 |           3.1454e+03 |           1.4246e+03 |           5.9643e-01 | 
[ 2023-09-12 18:56:45 ] Starting generation 17 of 500...[ 2023-09-12 18:56:45 ]           17 |          0: 0:15 |             2BB6E1F8 |           1.8760e+03 |           3.2923e+03 |           1.8716e+03 |           5.6982e-01 | 
[ 2023-09-12 18:56:45 ] Starting generation 18 of 500...[ 2023-09-12 18:56:46 ]           18 |          0: 0:16 |             2A3E6F98 |           1.7077e+03 |           2.9668e+03 |           1.7111e+03 |           5.7559e-01 | 
[ 2023-09-12 18:56:46 ] Starting generation 19 of 500...[ 2023-09-12 18:56:47 ]           19 |          0: 0:17 |             2A3E6F98 |           1.7077e+03 |           3.0556e+03 |           1.9595e+03 |           5.5886e-01 | 
