[ 2023-09-17 18:21:25 ] Starting Genetic Algorithm

	<< Configuration >> 

           Number of threads: 10
             Population size: 200
  Selection for reproduction: Truncation, tournamentSize=3 selectionSize=10
   Selection for replacement: Steady state, selectionSize=20
                   Crossover: Voluminal, alpha=2
                    Mutation: Gaussian, stddev=2
        Mutation Rate (base): 0.05
                  Boundaries: 
	{
		0 : {
			CHAS_upper_aft_l :  CylindricalBoundary : p1=[         -0.076200000,          0.215900000,          0.131267000 ]; p2=[         -0.076200000,          0.215900000,          0.131267000 ]; radius=0.000100000
			CHAS_coil_over_l :  CylindricalBoundary : p1=[          0.003837000,          0.000000000,          0.643396192 ]; p2=[          0.003837000,          0.000000000,          0.643396192 ]; radius=0.000100000
			CHAS_upper_fore_l :  CylindricalBoundary : p1=[          0.107950000,          0.215900000,          0.131267000 ]; p2=[          0.107950000,          0.215900000,          0.131267000 ]; radius=0.000100000
			UPRI_tie_l :  CylindricalBoundary : p1=[          0.000066000,          0.620000000,          0.210443000 ]; p2=[          0.000066000,          0.620000000,          0.210443000 ]; radius=0.088000000
			ROCK_coil_over_l : BoxBoundary : lower=[          0.003837000,          0.200000000,          0.640000000 ]; upper=[          0.003837000,          0.350000000,          0.670000000 ]
			ROCK_p_rod_l : BoxBoundary : lower=[          0.003837000,          0.250000000,          0.600000000 ]; upper=[          0.003837000,          0.300000000,          0.675446000 ]
			CHAS_rocker_axis_l :  CylindricalBoundary : p1=[          0.000000000,          0.293648172,          0.598946192 ]; p2=[          0.000000000,          0.293648172,          0.598946192 ]; radius=0.001000000
			CHAS_rocker_pivot_l :  CylindricalBoundary : p1=[          0.003836555,          0.293648172,          0.598946192 ]; p2=[          0.003836555,          0.293648172,          0.598946192 ]; radius=0.001000000
			TIE_l :  CylindricalBoundary : p1=[          0.069111000,          0.212409000,          0.182526980 ]; p2=[          0.069111000,          0.212409000,          0.182526980 ]; radius=0.034950000
		}

	}
        Evaluation functions: 
	{
		Roll : {
			front.side_view_swing_arm_angle_l | weight: 5729.577951308
			front.roll_center.y | weight: 1000.000000000
			front.camber_angle_gain_roll_l | weight: 100.000000000
		 }

		Steering : {
			front.tie_rod_angle_top_view_l | weight: 57.295779513
			front.tie_rod_angle_front_view_l | weight: 1145.915590262
			front.ackerman_angle | weight: 6302.535746439
		 }

		2in Heave : {
			front.rocker_coil_over_angle_l | weight: 11459.155902616
			front.rocker_p_rod_angle_l | weight: 11459.155902616
			front.coil_over_length_l | weight: 50000.000000000
			front.p_rod_length_l | weight: 100.000000000
			front.tie_rod_angle_top_view_l | weight: 57.295779513
			front.toe_angle_l | weight: 2864.788975654
			front.side_view_swing_arm_angle_l | weight: 5729.577951308
			front.roll_center_gnd.z | weight: 50000.000000000
			front.motion_ratio_heave_l | weight: 250.000000000
		 }
	}
	<< End configuration >> 


[ 2023-09-17 18:21:25 ] Creating individual zero... Done.
[ 2023-09-17 18:21:25 ] Evaluating individual zero...Done.
[ 2023-09-17 18:21:25 ] Individual zero overall fitness: 224.579027298.
[ 2023-09-17 18:21:25 ]   Generation |     Elapsed time |      Best individual |         Best fitness |      Average fitness |    Fitness std. dev. |   Selection pressure | 
[ 2023-09-17 18:22:24 ]            0 |          0: 0:59 |             1AE29B78 |        224.579027298 |           2.9945e+03 |           2.9586e+03 |           7.4998e-02 | 
[ 2023-09-17 18:22:24 ] Starting generation 1 of 1000...[ 2023-09-17 18:22:27 ]            1 |          0: 1: 2 |             1AE29B78 |           2.2458e+02 |           2.3146e+03 |           9.1584e+02 |           9.7026e-02 | 
[ 2023-09-17 18:22:27 ] Starting generation 2 of 1000...[ 2023-09-17 18:22:30 ]            2 |          0: 1: 5 |             1AE29B78 |           2.2458e+02 |           2.2615e+03 |           1.0860e+03 |           9.9304e-02 | 
[ 2023-09-17 18:22:30 ] Starting generation 3 of 1000...[ 2023-09-17 18:22:33 ]            3 |          0: 1: 8 |             1AE29B78 |           2.2458e+02 |           2.3538e+03 |           1.7324e+03 |           9.5413e-02 | 
[ 2023-09-17 18:22:33 ] Starting generation 4 of 1000...[ 2023-09-17 18:22:37 ]            4 |          0: 1:12 |             1AE29B78 |           2.2458e+02 |           2.2212e+03 |           1.4850e+03 |           1.0111e-01 | 
[ 2023-09-17 18:22:37 ] Starting generation 5 of 1000...[ 2023-09-17 18:22:40 ]            5 |          0: 1:15 |             1AE29B78 |           2.2458e+02 |           2.0969e+03 |           6.8778e+02 |           1.0710e-01 | 
[ 2023-09-17 18:22:40 ] Starting generation 6 of 1000...[ 2023-09-17 18:22:42 ]            6 |          0: 1:17 |             1AE29B78 |           2.2458e+02 |           2.2813e+03 |           1.8167e+03 |           9.8444e-02 | 
[ 2023-09-17 18:22:42 ] Starting generation 7 of 1000...[ 2023-09-17 18:22:44 ]            7 |          0: 1:19 |             1AE29B78 |           2.2458e+02 |           2.1042e+03 |           9.4557e+02 |           1.0673e-01 | 
[ 2023-09-17 18:22:44 ] Starting generation 8 of 1000...[ 2023-09-17 18:22:47 ]            8 |          0: 1:21 |             1AE29B78 |           2.2458e+02 |           2.1665e+03 |           1.2901e+03 |           1.0366e-01 | 
[ 2023-09-17 18:22:47 ] Starting generation 9 of 1000...[ 2023-09-17 18:22:49 ]            9 |          0: 1:24 |             1AE29B78 |           2.2458e+02 |           2.0139e+03 |           6.1465e+02 |           1.1151e-01 | 
[ 2023-09-17 18:22:49 ] Starting generation 10 of 1000...[ 2023-09-17 18:22:52 ]           10 |          0: 1:27 |             1AE29B78 |           2.2458e+02 |           2.1012e+03 |           1.0154e+03 |           1.0688e-01 | 
[ 2023-09-17 18:22:52 ] Starting generation 11 of 1000...[ 2023-09-17 18:22:55 ]           11 |          0: 1:30 |             1AE29B78 |           2.2458e+02 |           2.1056e+03 |           1.3144e+03 |           1.0666e-01 | 
[ 2023-09-17 18:22:55 ] Starting generation 12 of 1000...[ 2023-09-17 18:22:58 ]           12 |          0: 1:33 |             1AE29B78 |           2.2458e+02 |           2.1589e+03 |           1.8529e+03 |           1.0402e-01 | 
[ 2023-09-17 18:22:58 ] Starting generation 13 of 1000...[ 2023-09-17 18:23:01 ]           13 |          0: 1:35 |             1AE29B78 |           2.2458e+02 |           1.9715e+03 |           7.2523e+02 |           1.1391e-01 | 
