[ 2023-09-11 03:45:35 ] Starting Genetic Algorithm

	<< Configuration >> 

           Number of threads: 10
             Population size: 50
  Selection for reproduction: Truncation, tournamentSize=3 selectionSize=10
   Selection for replacement: Steady state, selectionSize=20
                   Crossover: Voluminal, alpha=2
                    Mutation: Gaussian, stddev=2
        Mutation Rate (base): 0.05
                  Boundaries: 
	{
		0 : {
			CHAS_upper_aft_l :  CylindricalBoundary : p1=[         -0.076200000,          0.215900000,          0.131267000 ]; p2=[         -0.076200000,          0.215900000,          0.131267000 ]; radius=0.001000000
			CHAS_upper_fore_l :  CylindricalBoundary : p1=[          0.107950000,          0.215900000,          0.131267000 ]; p2=[          0.107950000,          0.215900000,          0.131267000 ]; radius=0.001000000
			ROCK_coil_over_l : BoxBoundary : lower=[          0.003837000,          0.236000000,          0.649000000 ]; upper=[          0.003837000,          0.300000000,          0.651000000 ]
			ROCK_p_rod_l : BoxBoundary : lower=[          0.003837000,          0.250000000,          0.550000000 ]; upper=[          0.003837000,          0.351355000,          0.675446000 ]
			TIE_l : BoxBoundary : lower=[          0.020000000,          0.212408000,          0.150000000 ]; upper=[          0.126200000,          0.212408000,          0.235000000 ]
			UPRI_tie_l :  CylindricalBoundary : p1=[          0.075506834,          0.643715249,          0.201545123 ]; p2=[          0.075506834,          0.643715249,          0.201545123 ]; radius=0.020000000
		}

	}
        Evaluation functions: 
	{
		Heave : {
			front.roll_center_gnd.z | weight: 1000.000000000
			front.side_view_swing_arm_angle_l | weight: 2864.788975654
			front.toe_angle_l | weight: 3437.746770785
			front.tie_rod_angle_top_view_l | weight: 57.295779513
			front.motion_ratio_heave_l | weight: 30.000000000
		 }

		Roll : {
			front.camber_angle_l | weight: 57.295779513
			front.roll_center.y | weight: 1000.000000000
			front.side_view_swing_arm_angle_l | weight: 57.295779513
		 }

		Steering : {
			front.ackerman_angle | weight: 57.295779513
			front.tie_rod_angle_front_view_l | weight: 57.295779513
		 }
	}
	<< End configuration >> 


[ 2023-09-11 03:45:35 ] Creating individual zero... Done.
[ 2023-09-11 03:45:35 ] Evaluating individual zero...Done.
[ 2023-09-11 03:45:35 ] Individual zero overall fitness: 62.613702947.
[ 2023-09-11 03:45:35 ]   Generation |     Elapsed time |      Best individual |         Best fitness |      Average fitness |    Fitness std. dev. |   Selection pressure | 
[ 2023-09-11 03:45:39 ]            0 |          0: 0: 3 |             1C1AB980 |         62.613702947 |           7.2458e+02 |           3.4607e+03 |           8.6414e-02 | 
[ 2023-09-11 03:45:39 ] Starting generation 1 of 200...[ 2023-09-11 03:45:40 ]            1 |          0: 0: 5 |             1C1AB980 |           6.2614e+01 |           2.2228e+02 |           1.9232e+02 |           2.8169e-01 | 
[ 2023-09-11 03:45:40 ] Starting generation 2 of 200...[ 2023-09-11 03:45:42 ]            2 |          0: 0: 7 |             1C1AB980 |           6.2614e+01 |           2.2238e+02 |           2.6448e+02 |           2.8156e-01 | 
[ 2023-09-11 03:45:42 ] Starting generation 3 of 200...[ 2023-09-11 03:45:43 ]            3 |          0: 0: 8 |             1C1AB980 |           6.2614e+01 |           2.5697e+02 |           3.1618e+02 |           2.4366e-01 | 
[ 2023-09-11 03:45:43 ] Starting generation 4 of 200...[ 2023-09-11 03:45:45 ]            4 |          0: 0:10 |             1C1AB980 |           6.2614e+01 |           2.1189e+02 |           1.8480e+02 |           2.9550e-01 | 
[ 2023-09-11 03:45:45 ] Starting generation 5 of 200...[ 2023-09-11 03:45:46 ]            5 |          0: 0:11 |             1C1AB980 |           6.2614e+01 |           1.9796e+02 |           1.7844e+02 |           3.1630e-01 | 
[ 2023-09-11 03:45:46 ] Starting generation 6 of 200...[ 2023-09-11 03:45:48 ]            6 |          0: 0:13 |             1C1AB980 |           6.2614e+01 |           2.4513e+02 |           2.4676e+02 |           2.5543e-01 | 
[ 2023-09-11 03:45:48 ] Starting generation 7 of 200...[ 2023-09-11 03:45:49 ]            7 |          0: 0:14 |             1C1AB980 |           6.2614e+01 |           2.2728e+02 |           2.1620e+02 |           2.7549e-01 | 
[ 2023-09-11 03:45:49 ] Starting generation 8 of 200...[ 2023-09-11 03:45:50 ]            8 |          0: 0:15 |             1C1AB980 |           6.2614e+01 |           2.0348e+02 |           1.9450e+02 |           3.0772e-01 | 
[ 2023-09-11 03:45:50 ] Starting generation 9 of 200...[ 2023-09-11 03:45:52 ]            9 |          0: 0:17 |             1C1AB980 |           6.2614e+01 |           2.0857e+02 |           2.6738e+02 |           3.0021e-01 | 
[ 2023-09-11 03:45:52 ] Starting generation 10 of 200...[ 2023-09-11 03:45:53 ]           10 |          0: 0:18 |             1C1AB980 |           6.2614e+01 |           1.8891e+02 |           2.6256e+02 |           3.3145e-01 | 
[ 2023-09-11 03:45:53 ] Starting generation 11 of 200...[ 2023-09-11 03:45:55 ]           11 |          0: 0:19 |             1C1AB980 |           6.2614e+01 |           2.5531e+02 |           4.0271e+02 |           2.4525e-01 | 
[ 2023-09-11 03:45:55 ] Starting generation 12 of 200...[ 2023-09-11 03:45:56 ]           12 |          0: 0:21 |             1C1AB980 |           6.2614e+01 |           2.1044e+02 |           2.4281e+02 |           2.9754e-01 | 
[ 2023-09-11 03:45:56 ] Starting generation 13 of 200...[ 2023-09-11 03:45:57 ]           13 |          0: 0:22 |             1C1AB980 |           6.2614e+01 |           1.4863e+02 |           1.2365e+02 |           4.2127e-01 | 
[ 2023-09-11 03:45:57 ] Starting generation 14 of 200...[ 2023-09-11 03:45:59 ]           14 |          0: 0:23 |             1C1AB980 |           6.2614e+01 |           1.8800e+02 |           2.0266e+02 |           3.3305e-01 | 
[ 2023-09-11 03:45:59 ] Starting generation 15 of 200...[ 2023-09-11 03:46:00 ]           15 |          0: 0:25 |             1C1AB980 |           6.2614e+01 |           1.8310e+02 |           1.5834e+02 |           3.4197e-01 | 
[ 2023-09-11 03:46:00 ] Starting generation 16 of 200...[ 2023-09-11 03:46:02 ]           16 |          0: 0:26 |             1C1AB980 |           6.2614e+01 |           1.8586e+02 |           1.7071e+02 |           3.3689e-01 | 
[ 2023-09-11 03:46:02 ] Starting generation 17 of 200...[ 2023-09-11 03:46:03 ]           17 |          0: 0:28 |             1C1AB980 |           6.2614e+01 |           1.3207e+02 |           1.1963e+02 |           4.7409e-01 | 
[ 2023-09-11 03:46:03 ] Starting generation 18 of 200...[ 2023-09-11 03:46:04 ]           18 |          0: 0:29 |             1C1AB980 |           6.2614e+01 |           1.7312e+02 |           2.0148e+02 |           3.6168e-01 | 
[ 2023-09-11 03:46:04 ] Starting generation 19 of 200...[ 2023-09-11 03:46:06 ]           19 |          0: 0:31 |             1C1AB980 |           6.2614e+01 |           2.2090e+02 |           3.2492e+02 |           2.8344e-01 | 
[ 2023-09-11 03:46:06 ] Starting generation 20 of 200...[ 2023-09-11 03:46:07 ]           20 |          0: 0:32 |             1C1AB980 |           6.2614e+01 |           1.9109e+02 |           2.0041e+02 |           3.2766e-01 | 
[ 2023-09-11 03:46:07 ] Starting generation 21 of 200...[ 2023-09-11 03:46:09 ]           21 |          0: 0:33 |             1C1AB980 |           6.2614e+01 |           2.3110e+02 |           3.8402e+02 |           2.7094e-01 | 
[ 2023-09-11 03:46:09 ] Starting generation 22 of 200...[ 2023-09-11 03:46:10 ]           22 |          0: 0:35 |             1C1AB980 |           6.2614e+01 |           1.8934e+02 |           2.7048e+02 |           3.3070e-01 | 
[ 2023-09-11 03:46:10 ] Starting generation 23 of 200...[ 2023-09-11 03:46:12 ]           23 |          0: 0:37 |             3294DB00 |           5.9848e+01 |           1.2717e+02 |           1.2072e+02 |           4.7062e-01 | 
[ 2023-09-11 03:46:12 ] Starting generation 24 of 200...[ 2023-09-11 03:46:13 ]           24 |          0: 0:38 |             3294DB00 |           5.9848e+01 |           2.0480e+02 |           3.0728e+02 |           2.9223e-01 | 
[ 2023-09-11 03:46:13 ] Starting generation 25 of 200...[ 2023-09-11 03:46:15 ]           25 |          0: 0:39 |             3294DB00 |           5.9848e+01 |           1.9130e+02 |           2.9183e+02 |           3.1285e-01 | 
[ 2023-09-11 03:46:15 ] Starting generation 26 of 200...[ 2023-09-11 03:46:16 ]           26 |          0: 0:41 |             3294DB00 |           5.9848e+01 |           1.7068e+02 |           2.7403e+02 |           3.5064e-01 | 
[ 2023-09-11 03:46:16 ] Starting generation 27 of 200...[ 2023-09-11 03:46:17 ]           27 |          0: 0:42 |             3294DB00 |           5.9848e+01 |           1.6859e+02 |           3.1533e+02 |           3.5500e-01 | 
[ 2023-09-11 03:46:17 ] Starting generation 28 of 200...[ 2023-09-11 03:46:19 ]           28 |          0: 0:43 |             37957188 |           4.3721e+01 |           2.3392e+02 |           3.5019e+02 |           1.8691e-01 | 
[ 2023-09-11 03:46:19 ] Starting generation 29 of 200...[ 2023-09-11 03:46:20 ]           29 |          0: 0:45 |             37957188 |           4.3721e+01 |           1.9289e+02 |           2.8428e+02 |           2.2666e-01 | 
[ 2023-09-11 03:46:20 ] Starting generation 30 of 200...[ 2023-09-11 03:46:21 ]           30 |          0: 0:46 |             37957188 |           4.3721e+01 |           1.6904e+02 |           1.9671e+02 |           2.5865e-01 | 
[ 2023-09-11 03:46:21 ] Starting generation 31 of 200...[ 2023-09-11 03:46:23 ]           31 |          0: 0:47 |             37957188 |           4.3721e+01 |           1.4687e+02 |           3.7303e+02 |           2.9769e-01 | 
[ 2023-09-11 03:46:23 ] Starting generation 32 of 200...[ 2023-09-11 03:46:24 ]           32 |          0: 0:49 |             37957188 |           4.3721e+01 |           1.9583e+02 |           2.6357e+02 |           2.2326e-01 | 
[ 2023-09-11 03:46:24 ] Starting generation 33 of 200...[ 2023-09-11 03:46:25 ]           33 |          0: 0:50 |             37957188 |           4.3721e+01 |           9.5558e+01 |           1.0218e+02 |           4.5754e-01 | 
[ 2023-09-11 03:46:25 ] Starting generation 34 of 200...[ 2023-09-11 03:46:27 ]           34 |          0: 0:51 |             37957188 |           4.3721e+01 |           1.1902e+02 |           1.0170e+02 |           3.6734e-01 | 
[ 2023-09-11 03:46:27 ] Starting generation 35 of 200...[ 2023-09-11 03:46:28 ]           35 |          0: 0:52 |             37957188 |           4.3721e+01 |           1.8065e+02 |           3.7365e+02 |           2.4203e-01 | 
[ 2023-09-11 03:46:28 ] Starting generation 36 of 200...[ 2023-09-11 03:46:29 ]           36 |          0: 0:54 |             37957188 |           4.3721e+01 |           1.1306e+02 |           1.1478e+02 |           3.8670e-01 | 
[ 2023-09-11 03:46:29 ] Starting generation 37 of 200...[ 2023-09-11 03:46:30 ]           37 |          0: 0:55 |             37957188 |           4.3721e+01 |           1.0914e+02 |           1.5800e+02 |           4.0060e-01 | 
[ 2023-09-11 03:46:30 ] Starting generation 38 of 200...[ 2023-09-11 03:46:31 ]           38 |          0: 0:56 |             37957188 |           4.3721e+01 |           9.7657e+01 |           1.1402e+02 |           4.4771e-01 | 
[ 2023-09-11 03:46:31 ] Starting generation 39 of 200...[ 2023-09-11 03:46:33 ]           39 |          0: 0:58 |             3AFE9168 |           4.1189e+01 |           8.6449e+01 |           1.4229e+02 |           4.7645e-01 | 
[ 2023-09-11 03:46:33 ] Starting generation 40 of 200...[ 2023-09-11 03:46:34 ]           40 |          0: 0:59 |             3AFE9168 |           4.1189e+01 |           1.2385e+02 |           2.4561e+02 |           3.3258e-01 | 
[ 2023-09-11 03:46:34 ] Starting generation 41 of 200...[ 2023-09-11 03:46:36 ]           41 |          0: 1: 0 |             3AFE9168 |           4.1189e+01 |           1.2913e+02 |           3.1196e+02 |           3.1896e-01 | 
[ 2023-09-11 03:46:36 ] Starting generation 42 of 200...[ 2023-09-11 03:46:37 ]           42 |          0: 1: 2 |             3AFE9168 |           4.1189e+01 |           8.3382e+01 |           1.5129e+02 |           4.9398e-01 | 
[ 2023-09-11 03:46:37 ] Starting generation 43 of 200...[ 2023-09-11 03:46:38 ]           43 |          0: 1: 3 |             3AFE9168 |           4.1189e+01 |           8.9134e+01 |           1.6823e+02 |           4.6210e-01 | 
[ 2023-09-11 03:46:38 ] Starting generation 44 of 200...[ 2023-09-11 03:46:40 ]           44 |          0: 1: 4 |             3AFE9168 |           4.1189e+01 |           1.0599e+02 |           2.6668e+02 |           3.8862e-01 | 
[ 2023-09-11 03:46:40 ] Starting generation 45 of 200...[ 2023-09-11 03:46:41 ]           45 |          0: 1: 6 |             36942438 |           3.9978e+01 |           6.8526e+01 |           1.6108e+02 |           5.8340e-01 | 
[ 2023-09-11 03:46:41 ] Starting generation 46 of 200...[ 2023-09-11 03:46:43 ]           46 |          0: 1: 7 |             2DE4B738 |           3.8565e+01 |           1.3313e+02 |           3.3247e+02 |           2.8968e-01 | 
[ 2023-09-11 03:46:43 ] Starting generation 47 of 200...[ 2023-09-11 03:46:44 ]           47 |          0: 1: 9 |             3294B878 |           3.8465e+01 |           6.1603e+01 |           1.0690e+02 |           6.2440e-01 | 
[ 2023-09-11 03:46:44 ] Starting generation 48 of 200...[ 2023-09-11 03:46:46 ]           48 |          0: 1:10 |             3294B878 |           3.8465e+01 |           1.0690e+02 |           2.2774e+02 |           3.5984e-01 | 
[ 2023-09-11 03:46:46 ] Starting generation 49 of 200...[ 2023-09-11 03:46:47 ]           49 |          0: 1:12 |             1C1BAC48 |           3.6828e+01 |           1.6448e+02 |           4.1147e+02 |           2.2391e-01 | 
[ 2023-09-11 03:46:47 ] Starting generation 50 of 200...[ 2023-09-11 03:46:48 ]           50 |          0: 1:13 |             1C1BAC48 |           3.6828e+01 |           9.3421e+01 |           2.5636e+02 |           3.9422e-01 | 
[ 2023-09-11 03:46:48 ] Starting generation 51 of 200...[ 2023-09-11 03:46:50 ]           51 |          0: 1:15 |             1C1BAC48 |           3.6828e+01 |           2.4286e+02 |           5.0742e+02 |           1.5164e-01 | 
[ 2023-09-11 03:46:50 ] Starting generation 52 of 200...[ 2023-09-11 03:46:51 ]           52 |          0: 1:16 |             1C1BAC48 |           3.6828e+01 |           1.2801e+02 |           3.0437e+02 |           2.8771e-01 | 
[ 2023-09-11 03:46:51 ] Starting generation 53 of 200...[ 2023-09-11 03:46:52 ]           53 |          0: 1:17 |             2DE48B58 |           3.6538e+01 |           1.4731e+02 |           4.0389e+02 |           2.4803e-01 | 
[ 2023-09-11 03:46:52 ] Starting generation 54 of 200...[ 2023-09-11 03:46:54 ]           54 |          0: 1:18 |             377E2858 |           3.6428e+01 |           8.3076e+01 |           2.1703e+02 |           4.3849e-01 | 
[ 2023-09-11 03:46:54 ] Starting generation 55 of 200...[ 2023-09-11 03:46:55 ]           55 |          0: 1:20 |             377E2858 |           3.6428e+01 |           1.4240e+02 |           3.7606e+02 |           2.5581e-01 | 
[ 2023-09-11 03:46:55 ] Starting generation 56 of 200...[ 2023-09-11 03:46:57 ]           56 |          0: 1:22 |             377E2858 |           3.6428e+01 |           7.5394e+01 |           1.6730e+02 |           4.8317e-01 | 
